id,utterance,label,label_num,file_id,start,end,session,original_emotion,utterance_num
Ses03F_script02_2_F033,I want things to turn out the way that they're supposed to be.,fru,-1,Ses03F_script02,264.5325,268.6651,Session3,fru,60
Ses03F_script02_2_M027,"Jesus, welcome to the human race.",fru,-1,Ses03F_script02,267.0895,270.1921,Session3,fru,61
Ses03F_script02_2_M028,Did you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line? That four years down the line that we'd come to the beach and argue with each other over fish?,xxx,-1,Ses03F_script02,270.2406,279.7665,Session3,xxx,62
Ses03F_script02_2_M029,"No, I was just like you. I thought it was going to be all peaches and roses and everything great. And the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. And oh God.",fru,-1,Ses03F_script02,279.815,295.1125,Session3,fru,63
Ses03F_script02_2_M030,"You know what you get? The jokes on us, baby. Because do you know what you get? Huh? Carla? Do you know what you get? You get this.",fru,-1,Ses03F_script02,295.155,304.1752,Session3,fru,64
Ses03F_script02_2_F034,This what? What is this? This is nothing.,fru,-1,Ses03F_script02,303.8601,307.7868,Session3,fru,65
Ses03F_script02_2_M031,"Yes, it is.",fru,-1,Ses03F_script02,306.7445,309.1442,Session3,fru,66
Ses03F_script02_2_F035,"No, it's not. It's standing on the beach waiting and fighting.",angry,0,Ses03F_script02,308.417,312.78,Session3,ang,67
Ses03F_script02_2_M032,Right.,fru,-1,Ses03F_script02,312.0529,313.7981,Session3,fru,68
Ses03F_script02_2_F036,Things have never turned out anything the way that I thought they would be.,sad,2,Ses03F_script02,313.386,318.235,Session3,sad,69
Ses03F_script02_2_M033,"No, I know. Me neither.",fru,-1,Ses03F_script02,317.4097,321.6515,Session3,fru,70
Ses03F_script02_2_F037,"I mean, this is, this is everything, and it's a lot, but",xxx,-1,Ses03F_script02,320.9001,326.2812,Session3,xxx,71
Ses03F_script02_2_F038,it's not something else. Do you know what I'm trying to say?,sad,2,Ses03F_script02,326.4993,330.3533,Session3,sad,72
Ses03F_script02_2_M034,"Well, I'm doing the best I can.",fru,-1,Ses03F_script02,329.5534,333.0438,Session3,fru,73
Ses03F_script02_2_F039,"I know you are, Augie, and I know you wanted this evening to be nice, but I can't help thinking of being somewhere else.",sad,2,Ses03F_script02,332.0258,344.2665,Session3,sad,74
Ses03F_script02_2_M035,"Yeah, maybe if you were with someone else too.",fru,-1,Ses03F_script02,344.1453,348.0963,Session3,fru,75
Ses03F_script02_2_F040,I didn't say that.,sad,2,Ses03F_script02,347.1509,349.395,Session3,sad,76
Ses03F_script02_2_M036,"No, I know. But I know I don't make you happy.",xxx,-1,Ses03F_script02,348.9689,352.8229,Session3,xxx,77
Ses03F_script02_2_F041,"Augie, anything I do I'd rather be doing with you.",fru,-1,Ses03F_script02,352.0775,357.4525,Session3,fru,78
Ses03F_script02_2_M037,Yeah?,sur,-1,Ses03F_script02,356.5799,359.125,Session3,sur,79
Ses03F_script02_2_F042,"God, don't you know that? I mean, you're the one that probably wants to be with somebody else. Somebody that didn't take herself so seriously, could enjoy herself more.",fru,-1,Ses03F_script02,358.0343,367.7541,Session3,fru,80
Ses03F_script02_2_M038,"Actually now that you mention it, no, I don't.",happy,1,Ses03F_script02,367.3178,372.5049,Session3,hap,81
Ses03F_script02_2_F043,"Well, I guess we're just in the wrong spart-spot with the right person.",happy,1,Ses03F_script02,373.4745,381.5461,Session3,hap,82
Ses03F_script02_2_M039,"Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here.",happy,1,Ses03F_script02,381.4976,388.7208,Session3,hap,83
Ses03F_script02_2_F044,I noticed that. It's beautiful.,happy,1,Ses03F_script02,390.3933,394.2473,Session3,hap,84
Ses03F_script02_2_F045,You can see right over the water.,happy,1,Ses03F_script02,394.3443,398.0771,Session3,hap,85
Ses03F_script02_2_F046,"God, big old white moon.",xxx,-1,Ses03F_script02,398.271,401.9,Session3,xxx,86
Ses03F_script02_2_M040,Look what we got here.,happy,1,Ses03F_script02,403.2157,406.6577,Session3,hap,87
Ses03F_script02_2_F047,You brought refreshments?,xxx,-1,Ses03F_script02,406.2699,409.2028,Session3,xxx,88
Ses03F_script02_2_M041,It's not champagne.,happy,1,Ses03F_script02,408.1363,411.8448,Session3,hap,89
Ses03F_script02_2_F048,At least we won't need glasses.,happy,1,Ses03F_script02,410.7783,414.4869,Session3,hap,90
Ses03F_script02_2_M042,Are you still cold? Do you want to go home?,neutral,3,Ses03F_script02,416.3775,421.1041,Session3,neu,91
Ses03F_script02_2_F049,So I was thinking you might be right.,xxx,-1,Ses03F_script02,421.3223,428.2304,Session3,xxx,92
Ses03F_script02_2_F050,Maybe this is the right place after all.,happy,1,Ses03F_script02,428.5213,433.1994,Session3,hap,93
Ses03F_script02_2_F051,"I'm sorry, Augie.",sad,2,Ses03F_script02,433.9993,437.0049,Session3,sad,94
Ses03F_script02_2_M043,Shh.,neutral,3,Ses03F_script02,435.2355,438.3381,Session3,neu,95
Ses03F_script02_2_M044,If we're very quiet the fish might come.,happy,1,Ses03F_script02,438.532,441.5675,Session3,hap,96
Ses03F_script02_2_F052,Or not.,xxx,-1,Ses03F_script02,442.386,445.0523,Session3,xxx,97
Ses03F_script02_2_M045,Or not.,happy,1,Ses03F_script02,445.2462,447.1014,Session3,hap,98
Ses03F_script02_1_M000,"Hey, what time is it? They're supposed to run around midnight, right? God, this is great, isn't it?",happy,1,Ses03F_script02,2.77,11.24,Session3,exc,99
Ses03F_script02_1_M001,Look at the night we got; couldn't be better.,happy,1,Ses03F_script02,11.3,14.66,Session3,exc,100
Ses03F_script02_1_M002,"You know actually, I wanted to go a little further up the coast to get away from all the, the people and the lights, and uh- but I thought we'd miss it. Hey, how you doing?",happy,1,Ses03F_script02,14.6975,24.2225,Session3,exc,101
Ses03F_script02_1_F000,Fine.,sad,2,Ses03F_script02,24.0358,25.2521,Session3,sad,102
Ses03F_script02_1_M003,"Oh, is that-is that-now, is that just foam, uhh, I can't even tell.",happy,1,Ses03F_script02,24.91,33.1075,Session3,exc,103
Ses03F_script02_1_M004,"Oh, though if I can't tell it probably isn't them, right? It probably would be unmistakable, wouldn't you think? Hey, how you doing?",happy,1,Ses03F_script02,33.2025,40.2425,Session3,exc,104
Ses03F_script02_1_M005,"Oh, do you know what I forgot? I forgot my flashlight. How could I be so stupid. Oh, I-I should have brought my flashlight.",happy,1,Ses03F_script02,40.2825,47.7946,Session3,exc,105
Ses03F_script02_1_F001,What flashlight?,xxx,-1,Ses03F_script02,46.8027,48.5436,Session3,xxx,106
Ses03F_script02_1_M006,"Uh- you know, the flashlight. The silver one. There's only one, isn't there?",happy,1,Ses03F_script02,48.04,53.4627,Session3,exc,107
Ses03F_script02_1_F002,That's not your flashlight; it's ours. It's mine too.,xxx,-1,Ses03F_script02,52.3898,57.2685,Session3,xxx,108
Ses03F_script02_1_M007,"Oh, well, sure.",xxx,-1,Ses03F_script02,56.0944,59.5155,Session3,xxx,109
Ses03F_script02_1_F003,"I don't understand why you're always saying oh, it's mine, it's mine. It's not like it's just your flashlight. I mean, how do you think that makes me feel?",angry,0,Ses03F_script02,60.2038,67.795,Session3,ang,110
Ses03F_script02_1_M008,"No, of course. Yours and mine. Our flashlight. Yours and mine. Mi flashlight is su flashlight. Naturally.",xxx,-1,Ses03F_script02,66.68,76.1075,Session3,xxx,111
Ses03F_script02_1_M009,We should have brought our flashlight. I can't believe we forgot to bring it.,happy,1,Ses03F_script02,76.16,80.3025,Session3,exc,112
Ses03F_script02_1_M010,I hope the moon stays out.,happy,1,Ses03F_script02,80.395,84.0707,Session3,exc,113
Ses03F_script02_1_M011,"Hey, do they always run during a full moon? I can't remember if it was full last year. Do you remember?",happy,1,Ses03F_script02,84.1517,90.8522,Session3,exc,114
Ses03F_script02_1_F004,Yes.,xxx,-1,Ses03F_script02,90.083,92.7956,Session3,xxx,115
Ses03F_script02_1_M012,Are you cold? Do you want my jacket?,xxx,-1,Ses03F_script02,91.743,95.21,Session3,xxx,116
Ses03F_script02_1_M013,"We should have brought the blanket. Oh, why didn't we bring the blanket? Our blanket.",happy,1,Ses03F_script02,95.3325,100.577,Session3,exc,117
Ses03F_script02_1_M014,"You know what would be good right now? A six-pack. Ah, I can't believe I forgot a six-pack. A six-pack would be just the ticket right about now.",happy,1,Ses03F_script02,100.7513,109.765,Session3,exc,118
Ses03F_script02_1_M015,I'm so stupid. I'm like a little kid. I-it's amazing I get out of the house with my fly zipped. Oh- [LAUGHTER].,happy,1,Ses03F_script02,109.83,119.8003,Session3,exc,119
Ses03F_script02_1_M016,I wonder if they can hear us talk. Or hear the vibrations in the sand when we move.,happy,1,Ses03F_script02,119.885,125.7923,Session3,exc,120
Ses03F_script02_1_F005,I'm cold.,xxx,-1,Ses03F_script02,125.2052,128.0596,Session3,xxx,121
Ses03F_script02_1_M017,Do you want my jacket?,neutral,3,Ses03F_script02,127.4725,130.2863,Session3,neu,122
Ses03F_script02_1_F006,"It's past eleven, let's go home.",xxx,-1,Ses03F_script02,129.3956,132.3714,Session3,xxx,123
Ses03F_script02_1_M018,What? Are you kidding me? We just got here. We'd miss it. What's the point of coming down there if we just turn around and go home?,sur,-1,Ses03F_script02,131.7034,139.0517,Session3,sur,124
Ses03F_script02_1_F007,There is no point in coming down here.,xxx,-1,Ses03F_script02,138.08,140.57,Session3,xxx,125
Ses03F_script02_1_M019,Right.,neutral,3,Ses03F_script02,139.8817,141.6834,Session3,neu,126
Ses03F_script02_1_F008,That's my point.,xxx,-1,Ses03F_script02,140.8129,143.0599,Session3,xxx,127
Ses03F_script02_1_M020,"Yeah, that's my point too.",neutral,3,Ses03F_script02,142.1085,144.4425,Session3,neu,128
Ses03F_script02_1_F009,"Well, so let's go.",xxx,-1,Ses03F_script02,144.1,145.8332,Session3,xxx,129
Ses03F_script02_1_M021,"No. No, no, no, that's not my point. My point is there's no point in coming down here if we just turn around and leave.",happy,1,Ses03F_script02,145.2867,152.2425,Session3,exc,130
Ses03F_script02_1_M022,"I mean, don't you want to see it?",neutral,3,Ses03F_script02,152.29,155.2425,Session3,neu,131
Ses03F_script02_1_F010,Not particularly.,sad,2,Ses03F_script02,154.4974,157.2303,Session3,sad,132
Ses03F_script02_1_M023,Why not?,neutral,3,Ses03F_script02,156.3396,158.5056,Session3,neu,133
Ses03F_script02_1_F011,I don't know. I just don't.,sad,2,Ses03F_script02,157.9,160.6514,Session3,sad,134
Ses03F_script02_1_M024,"Honey, this is a natural-this is a natural phenomenon. I mean, it only happens once a year. This is, this is a great opportunity. Think about the people in Kansas. They would have to get a plane ticket and hotel reservation to come and see this. We're only forty minutes away. This is too good to pass up.",xxx,-1,Ses03F_script02,160.3477,179.565,Session3,xxx,135
Ses03F_script02_1_F012,Pass up what? A bunch of fish. They swim up to the beach and they flop around and they swim away and then they die.,angry,0,Ses03F_script02,179.0875,185.6825,Session3,ang,136
Ses03F_script02_1_M025,Yeah. But that moment on the beach is the highlight of their little lives. And all that flopping around is laying eggs or what you-spawning or mating or something like that.,xxx,-1,Ses03F_script02,185.215,196.9325,Session3,xxx,137
Ses03F_script02_1_M026,"I mean, this is the big night for these guys. Life's last orgy.",xxx,-1,Ses03F_script02,197.0075,201.495,Session3,xxx,138
Ses03F_script02_1_F013,"I don't know why you're getting so excited. I mean, it's not like the landing of the moon or something. It's just fish. Fish that nobody eats.",fru,-1,Ses03F_script02,200.965,207.7425,Session3,fru,139
Ses03F_script02_1_M027,"Yeah, they do.",xxx,-1,Ses03F_script02,207.2725,209.325,Session3,xxx,140
Ses03F_script02_1_F014,"Oh, God, Augie.",fru,-1,Ses03F_script02,208.86,211.087,Session3,fru,141
Ses03F_script02_1_M028,"What, okay, then it's fish that do something no other fish do. Like the swallows in Capistrano or the lemmings who throw themselves off the cliffs.",xxx,-1,Ses03F_script02,210.655,220.4625,Session3,xxx,142
Ses03F_script02_1_M029,"There's magic here and mystery and a little bit of the unexplainable. I mean, I don't see how you cannot be interested.",xxx,-1,Ses03F_script02,220.511,230.2076,Session3,xxx,143
Ses03F_script02_1_F015,"I'm just not. I mean, I'm sorry, it just-they're still fish to me.",xxx,-1,Ses03F_script02,230.345,235.0458,Session3,xxx,144
Ses03F_script02_1_M030,For real?,sur,-1,Ses03F_script02,235.0053,237.2725,Session3,sur,145
Ses03F_script02_1_F016,Yes.,xxx,-1,Ses03F_script02,236.5033,238.892,Session3,xxx,146
Ses03F_script02_1_M031,I don't get it. The last time-the first time that we came to see it you said it was the best night of your life.,xxx,-1,Ses03F_script02,238.892,245.8625,Session3,xxx,147
Ses03F_script02_1_M032,And then last year when we came to see it you ran out of the house so fast that you stubbed your toe. And you didn't even notice until you got in the car.,xxx,-1,Ses03F_script02,245.895,253.366,Session3,xxx,148
Ses03F_script02_1_F017,"Yes, and if you also remember, I got sand in my panties. We got into an argument about nothing. You got a sore throat and we never saw the grunions.",fru,-1,Ses03F_script02,252.4348,262.5768,Session3,fru,149
Ses03F_script02_1_M033,We weren't in a good spot.,xxx,-1,Ses03F_script02,263.6497,266.4875,Session3,xxx,150
Ses03F_script02_1_F018,"No, for God's sakes, we've never seen the grunions. We're not going to see them.",fru,-1,Ses03F_script02,265.89,271.4636,Session3,fru,151
Ses03F_script02_1_M034,"We just weren't in a good spot, all right? This is a much better spot. I have a good instinct for these things. Look, is that-",fru,-1,Ses03F_script02,270.18,277.0913,Session3,fru,152
Ses03F_script02_1_M035,"no, that's just seaweed, isn't it? This is great, isn't it?",xxx,-1,Ses03F_script02,277.3949,282.09,Session3,xxx,153
Ses03F_script02_1_M036,"I wouldn't miss this for anything. I mean, think about this. Okay, I know you're not interested, but just think about this for a minute.",happy,1,Ses03F_script02,282.2533,290.5329,Session3,exc,154
Ses03F_script02_1_M037,Somewhere out there there's this huge silver mass of fish heading this way. They don't know why. And we don't know why. Just some little instinctual time-release firecracker went off-went off in their bodies.,xxx,-1,Ses03F_script02,290.58,303.2862,Session3,xxx,155
Ses03F_script02_1_M038,"And they all, all as one, turned as one and formed this line as big as the California coast and started swimming this way. Swimming as if that's the only thing that matters.",happy,1,Ses03F_script02,303.3267,314.3188,Session3,exc,156
Ses03F_script02_1_M039,"You know, they didn't ask it a question. They didn't, they didn't take a vote. They didn't have an invitation or a map; they just started swimming as one.",happy,1,Ses03F_script02,314.3795,327.0721,Session3,exc,157
Ses03F_script02_1_M040,"its single-mindedness with one mind. Urgency that's pure urge. You know, they don't give it a name.",happy,1,Ses03F_script02,327.1329,335.12,Session3,exc,158
Ses03F_script02_1_M041,"They don't ask it a question. They just, they just, they don't know what drives them. They just turn as one and start the swim that brings them to here",happy,1,Ses03F_script02,335.1725,344.9875,Session3,exc,159
Ses03F_script02_1_M042,"where we stand for a massive celebration of sex and death. Oh, God, I'm giving myself goosebumps. Look, I'm all-all my hairs on my arms is sticking up.",happy,1,Ses03F_script02,345.0483,354.92,Session3,exc,160
Ses03F_script02_1_F019,"Yeah, that's the wind.",xxx,-1,Ses03F_script02,354.5125,356.6477,Session3,xxx,161
Ses03F_script02_1_M043,So what do you think?,xxx,-1,Ses03F_script02,356.29,359.0375,Session3,xxx,162
Ses03F_script02_1_F020,About what?,xxx,-1,Ses03F_script02,359.295,360.94,Session3,xxx,163
Ses03F_script02_1_M044,About what I just said.,neutral,3,Ses03F_script02,360.635,362.95,Session3,neu,164
Ses03F_script02_1_F021,It's ridiculous.,xxx,-1,Ses03F_script02,363.0244,364.9109,Session3,xxx,165
Ses03F_script03_1_M000,Oh.,xxx,-1,Ses03F_script03,3.4,5.27,Session3,xxx,0
Ses03F_script03_1_F000,[BREATHING],neutral,3,Ses03F_script03,4.86,6.52,Session3,neu,1
Ses03F_script03_1_M001,Good God.,xxx,-1,Ses03F_script03,6.0425,8.265,Session3,xxx,2
Ses03F_script03_1_F001,Do you think it's them?,neutral,3,Ses03F_script03,7.67,9.9216,Session3,neu,3
Ses03F_script03_1_M002,I wonder.,xxx,-1,Ses03F_script03,9.265,11.2025,Session3,xxx,4
Ses03F_script03_1_F002,"I mean, nobody knows we're here except for Freda and she wouldn't ring up.",fea,-1,Ses03F_script03,10.7025,14.17,Session3,fea,5
Ses03F_script03_1_M003,It must be them then.,xxx,-1,Ses03F_script03,13.7975,15.315,Session3,xxx,6
Ses03F_script03_1_F003,What are we to do?,fea,-1,Ses03F_script03,14.9625,16.93,Session3,fea,7
